"Driver Name","Phone Number","Email","Date/Time","Trip ID","Type","Base Fare","Distance","Time","Min Fare Supplement","Cancellation","Tip","Surge","Diamond Reward","Wait Time","Promotions","Total","Long Pickup Fee","Optional Insurance","Consecutive Trips Promotion","Share Adjustment","Quest Promotion","Fare Adjustment","Platinum Reward","Cleaning Repairs"
"John Doe",NA,"jd@jd.com","Thursday, April 4, 2019 11:37 PM","c0f6f844-c39f-4507-b779-b0d3883481ee","UberX","$0.30","$0.94","$0.49","$0.90",NA,NA,NA,"$0.08",NA,NA,"$2.71",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 6, 2019 11:09 PM","df60f3e0-d657-4cf3-a0a5-73d412bc3a24","UberX","$0.30","$3.70","$1.22",NA,NA,NA,"$2.25","$0.29",NA,NA,"$7.76",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 7, 2019 9:52 PM","e0362b20-1a8e-4b89-b8ab-3bf5bb22c6c6","UberX","$0.30","$16.20","$3.57",NA,NA,NA,NA,"$1.19",NA,NA,"$21.26",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, April 4, 2019 7:24 PM","5d25d158-0a45-4201-a24e-a5e33e513033","UberX","$0.30","$3.74","$1.96",NA,NA,NA,NA,"$0.35",NA,NA,"$6.35",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 7, 2019 1:42 AM","f9c442c6-db26-405d-a162-2fc12822299c","UberX","$0.30","$1.59","$0.92",NA,NA,NA,"$3.25","$0.15",NA,NA,"$6.21",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 6, 2019 9:47 PM","5a48398c-db14-4a43-8902-5ad80f0a68a2","UberX","$0.30","$3.43","$1.72",NA,NA,NA,NA,"$0.31",NA,NA,"$5.76",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 6, 2019 7:27 PM","3a75b022-0105-4519-a403-f6c331a51068","UberX","$0.30","$1.68","$0.92",NA,NA,NA,NA,"$0.16",NA,NA,"$3.06",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, April 4, 2019 7:49 PM","d40fc908-bb49-4b0c-b0e2-d5f2edd9be23","UberX","$0.30","$6.74","$2.60",NA,NA,NA,NA,"$0.56",NA,NA,"$10.20",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 7, 2019 12:20 AM","de2ccd10-72cd-4238-aca1-49e8a1a21239","UberX","$0.30","$0.35","$0.41","$1.57",NA,"$1.00","$3.25","$0.05",NA,NA,"$6.93",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 7, 2019 12:06 AM","6223a5c3-97e6-48e6-a557-835bb132bfa8","UberX","$0.30","$1.14","$0.85","$0.34",NA,NA,"$3.50","$0.12","$0.17",NA,"$6.42",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, April 4, 2019 9:31 PM","667b3841-8a81-4013-9ce3-573e5ae7355a","UberX","$0.30","$1.79","$1.19",NA,NA,"$1.00",NA,"$0.18",NA,NA,"$4.46",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 6, 2019 10:42 PM","9b3ea0bc-e9d2-47d8-a274-7e9577bf15e8","UberX","$0.30","$2.11","$1.33",NA,NA,NA,"$3.75","$0.20",NA,NA,"$7.69",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 7, 2019 7:31 PM","93abc6aa-59c8-479d-8a1d-73ff2a8cd4f7","UberX","$0.30","$2.93","$1.41",NA,NA,NA,"$2.25","$0.26","$0.01",NA,"$7.16",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, April 3, 2019 7:28 PM","71465809-fbb5-4f5b-895f-011a33e4409a","UberX","$0.30","$1.58","$0.72","$0.02",NA,NA,NA,"$0.14",NA,NA,"$2.76",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 7, 2019 1:28 AM","58c3bd29-f7bb-4671-80b6-c7d98804fd14","UberX","$0.30","$2.06","$0.95",NA,NA,NA,"$2.25","$0.18",NA,NA,"$5.74",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, April 3, 2019 8:42 PM","737d0968-5076-4c46-8855-fd83e09595af","UberX","$0.30","$2.85","$1.73",NA,NA,"$2.00",NA,"$0.28","$0.02",NA,"$7.18",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, April 3, 2019 9:34 PM","2732552a-4bd9-4a71-9c18-d0b93594a23a","UberX","$0.30","$13.16","$3.34",NA,NA,NA,NA,"$0.99","$1.20",NA,"$18.99",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 7, 2019 6:01 PM","f92c2342-db1f-43db-a662-1278e831ff91","UberX","$0.30","$7.76","$3.02",NA,NA,NA,NA,"$0.65",NA,NA,"$11.73",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 6, 2019 8:18 PM","fb4e042c-9814-4980-80c3-9605b82ae8c9","UberX",NA,NA,NA,NA,"$3.75",NA,NA,NA,NA,NA,"$3.75",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 7, 2019 12:42 AM","f485a2c6-b744-4ec6-abe2-6f7b8b50df4f","UberX","$0.30","$6.59","$2.16",NA,NA,"$3.00","$3.25","$0.53",NA,NA,"$15.83",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, April 3, 2019 9:20 PM","1be7ec7e-e751-496c-8226-d1583a6dd358","UberX","$0.30","$4.31","$1.27",NA,NA,NA,NA,"$0.34",NA,NA,"$6.22",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, April 3, 2019 7:05 PM","549b8cf7-55c4-44c4-8726-1934c5edd81e","UberX","$0.30","$1.94","$1.28",NA,NA,NA,NA,"$0.20",NA,NA,"$3.72",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 7, 2019 5:41 PM","65916b5e-66f7-491e-a6e2-2ca756f5cd49","UberX","$0.30","$8.31","$2.35",NA,NA,NA,NA,"$0.64",NA,NA,"$11.60",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 6, 2019 10:27 PM","db3abe42-bf0f-498d-99f2-dca9177c4655","UberX","$0.30","$1.53","$1.07",NA,NA,NA,"$3.25","$0.16","$0.42",NA,"$6.73",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 6, 2019 7:16 PM","5f64adf2-59e8-4fa9-a015-3825e2c060e9","UberX","$0.30","$1.17","$0.66","$0.50",NA,NA,NA,"$0.11",NA,NA,"$2.74",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 7, 2019 7:43 PM","531fb53c-4edb-4f2e-b850-017f544d2945","UberX","$0.30","$3.06","$2.92",NA,NA,NA,"$1.75","$0.36",NA,NA,"$8.39",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, April 11, 2019 6:41 PM","e26d4c79-4887-473c-843a-da9559e88851","UberX","$0.30","$11.36","$4.13",NA,NA,"$3.00",NA,"$0.93",NA,NA,"$19.72",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 7:06 PM","af3399ec-2467-4313-abaa-672caba8b557","UberX","$0.30","$0.69","$0.56","$1.08",NA,NA,NA,"$0.08",NA,NA,"$2.71",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, April 11, 2019 7:12 PM","333e3e79-fa79-48d8-aef6-8f17a1b4aad8","UberX","$0.30","$4.14","$2.04",NA,NA,NA,NA,"$0.37",NA,NA,"$6.85",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 9:59 PM","9ee6518e-4d5b-424c-9e18-39e9f4ad82be","UberX","$0.30","$1.91","$1.13",NA,NA,NA,"$1.50","$0.18",NA,NA,"$5.02",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, April 12, 2019 8:29 PM","f7e1fc51-5918-4350-8483-2d033a7dc124","UberX","$0.30","$7.59","$2.75",NA,NA,NA,NA,"$0.62",NA,NA,"$11.26",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, April 10, 2019 7:10 PM","eea1093d-96a9-4fca-aac1-d5672f661af8","UberX","$0.30","$3.44","$1.92",NA,NA,NA,NA,"$0.32",NA,NA,"$5.98",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, April 12, 2019 9:25 PM","07e9db5f-b1f8-406a-980b-fa6493bb7f8e","UberX","$0.30","$17.54","$4.70",NA,NA,NA,NA,"$1.34",NA,NA,"$23.90","$0.02",NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 10:40 PM","7de901e2-8328-4dba-972d-4a18899f0518","UberX","$0.30","$0.56","$0.41","$1.36",NA,NA,NA,"$0.06",NA,NA,"$2.69",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 12:10 AM","8eda95ce-3a4e-4bfc-b9cc-39e7420e88aa","UberX",NA,NA,NA,NA,"$3.75",NA,NA,NA,NA,NA,"$3.75",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 9:45 PM","564ebcbc-c521-4058-bd15-3f0506b05823","UberX","$0.30","$1.66","$1.10",NA,NA,NA,NA,"$0.17",NA,NA,"$3.23",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 7:43 PM","ff9a0f9b-ce0e-49ac-93a5-8adbff9fa3d3","UberX","$0.30","$6.87","$2.30",NA,NA,NA,NA,"$0.55",NA,NA,"$10.02",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 1:21 AM","1811ef30-22fe-4042-b1c9-cab7a5ec4f2a","UberX","$0.30","$2.35","$1.04",NA,NA,NA,NA,"$0.20",NA,NA,"$3.89",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, April 12, 2019 7:02 PM","dbd442e9-58b1-49ad-aa35-000d5ef636c4","UberX","$0.30","$1.75","$0.86",NA,NA,NA,NA,"$0.16",NA,NA,"$3.07",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, April 11, 2019 7:51 PM","68e5f8b6-3984-4857-8a0c-addd3ca15f9f","UberX","$0.30","$5.51","$2.22",NA,NA,NA,NA,"$0.46",NA,NA,"$8.49",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 9:40 PM","8413344d-69b0-42fc-a2a2-127981155cea","UberX","$0.30","$3.38","$1.40",NA,NA,"$2.00","$1.50","$0.29",NA,NA,"$8.87",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, April 12, 2019 6:30 PM","017f0152-1d70-4624-8a93-42d0befe0c93","UberX","$0.30","$1.11","$0.74","$0.47",NA,"$1.00",NA,"$0.11",NA,NA,"$3.73",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, April 10, 2019 9:22 PM","da77427e-4980-4bfe-a7d5-5538ddd972a3","UberX","$0.30","$12.79","$3.07",NA,NA,NA,NA,"$0.95",NA,NA,"$17.11",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 6:38 PM","142f1438-7ede-4331-9760-00dbe244b660","UberX","$0.30","$3.92","$1.77",NA,NA,NA,NA,"$0.35",NA,NA,"$6.34",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, April 11, 2019 11:00 PM","24a10726-8482-4d4f-a487-91bc7e9b9f9f","UberX","$0.30","$4.75","$1.70",NA,NA,NA,NA,"$0.39",NA,NA,"$7.14",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 12:20 AM","742311c2-7dcf-4934-9fa2-9ddecef5c080","UberX","$0.30","$2.98","$1.11",NA,NA,NA,NA,"$0.25","$0.35",NA,"$4.99",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 8:53 PM","fe5e6cad-98b7-40b4-935e-a1c336e07b51","UberX","$0.30","$9.60","$2.28",NA,NA,"$2.00",NA,"$0.71",NA,NA,"$14.89",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, April 12, 2019 7:17 PM","671654f2-3f5a-4352-94e4-ea49d1bb139b","UberX","$0.30","$0.73","$0.53","$1.07",NA,"$2.00",NA,"$0.08",NA,NA,"$4.71",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 9:31 PM","36a459d1-c8b3-49d7-b511-661b4d3a44b2","UberX","$0.30","$1.05","$0.83","$0.45",NA,NA,NA,"$0.11",NA,NA,"$2.74",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 11:03 PM","b37a3483-f8ab-436b-af8d-c6d1d47fda58","UberX","$0.30","$2.32","$1.20",NA,NA,NA,"$2.25","$0.21","$0.04",NA,"$6.32",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, April 10, 2019 8:10 PM","4a6219f8-c913-454e-bdc8-f98a239313e2","UberX","$0.30","$18.37","$4.81",NA,NA,"$5.00",NA,"$1.39",NA,NA,"$29.87",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, April 12, 2019 8:55 PM","a7b083cc-8c89-4ee5-b829-8e784f4460f2","UberX","$0.30","$12.65","$3.58",NA,NA,NA,NA,"$0.98",NA,NA,"$17.51",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 10:51 PM","39c6881b-50bd-4495-9229-07b486211b78","UberX","$0.30","$2.62","$0.86",NA,NA,NA,NA,"$0.21",NA,NA,"$3.99",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 7:41 PM","f3b94611-3305-49f1-aa1e-102f0375e4e7","UberX","$0.30","$2.08","$1.05",NA,NA,NA,NA,"$0.19",NA,NA,"$3.62",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 9:13 PM","a88c2e90-8738-4a1b-b76e-9fe52681f667","UberX","$0.30","$2.88","$1.24",NA,NA,NA,NA,"$0.25",NA,NA,"$4.67",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 10:58 PM","07f002c9-2137-4078-aff3-8b363ac05371","UberX","$0.30","$9.89","$2.82",NA,NA,NA,NA,"$0.76",NA,NA,"$13.77",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, April 11, 2019 9:40 PM","b2b16417-4d64-4cc0-acbb-a89d7bb06122","UberX","$0.30","$2.88","$1.41",NA,NA,"$1.00","$6.75","$0.26","$0.28",NA,"$12.88",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, April 12, 2019 11:15 PM","a1a83b45-746c-409f-9976-1568237a0b7d","UberX","$0.30","$4.07","$1.49",NA,NA,NA,NA,"$0.33","$0.13",NA,"$6.32",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Monday, April 15, 2019 12:10 AM","cea4acb4-697c-4502-942b-237222c04226","UberX","$0.30","$6.37","$2.72",NA,NA,NA,NA,"$0.55",NA,NA,"$9.94",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, April 12, 2019 6:39 PM","b9352199-9e13-4b76-9c4a-bbdbc138b314","UberX","$0.30","$3.65","$1.37",NA,NA,NA,NA,"$0.30",NA,NA,"$5.62",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, April 12, 2019 11:47 PM","0dab5c97-c725-4afc-a846-7f6b77ea0add","UberX","$0.30","$2.48","$1.01",NA,NA,NA,NA,"$0.21",NA,NA,"$4.00",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, April 12, 2019 7:33 PM","01c61bd4-bc06-4c68-99ea-1f7edcf8b67b","UberX","$0.30","$1.91","$1.34",NA,NA,NA,NA,"$0.20",NA,NA,"$3.75",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, April 11, 2019 9:04 PM","ff01b796-d701-4059-a916-0bbb692e734f","UberX","$0.30","$1.55","$0.95",NA,NA,NA,NA,"$0.15",NA,NA,"$2.95",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 7:59 PM","b35a2be1-e220-468c-9098-0d7c6b1d8777","UberX","$0.30","$2.52","$1.15",NA,NA,NA,"$4.25","$0.22",NA,NA,"$8.44",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 12:00 AM","b527d42e-a85e-4488-9d55-ac99b0fe9a88","UberX","$0.30","$2.49","$0.96",NA,NA,"$2.00",NA,"$0.21",NA,NA,"$5.96",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, April 11, 2019 6:30 PM","f7842d99-c013-4bc4-8124-3f1d81f68159","UberX","$0.30","$1.34","$1.00",NA,NA,NA,NA,"$0.14",NA,NA,"$2.78",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 10:18 PM","c21a3890-cafb-4787-81e1-04396315b13b","UberX","$0.30","$12.12","$2.95",NA,NA,NA,NA,"$0.91",NA,NA,"$16.28",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, April 12, 2019 10:13 PM","81f02a93-9efc-44bb-9f60-f5562959a539","UberX","$0.30","$14.66","$3.56",NA,NA,NA,NA,"$1.10","$0.27",NA,"$19.89",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 10:12 PM","d4a5c545-56dc-4948-915c-dab3e9792ffa","UberX","$0.30","$1.04","$0.57","$0.71",NA,"$5.00",NA,"$0.10",NA,NA,"$7.72",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, April 10, 2019 7:55 PM","8e2226ba-b8d3-4d03-b669-b3041f05ca02","UberX","$0.30","$3.22","$1.72",NA,NA,NA,NA,"$0.29","$0.29",NA,"$5.82",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, April 10, 2019 7:40 PM","3e8f0338-3c16-4599-8f8b-f8cd40ccc0c0","UberX","$0.30","$2.57","$1.49",NA,NA,"$3.00",NA,"$0.25",NA,NA,"$7.61",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 9:07 PM","3a8f8b8c-d65e-4561-b7b2-9cca683c0f0b","UberX","$0.30","$3.11","$1.26",NA,NA,NA,NA,"$0.26",NA,NA,"$4.93",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 6:16 PM","9b5cf855-4c6c-46c6-8343-5698d21d502c","UberX","$0.30","$0.92","$0.83","$0.57",NA,NA,NA,"$0.11","$0.23",NA,"$2.96",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 8:34 PM","3a3f3ad4-ef5d-4a48-80c7-4d68fd13f76c","UberX","$0.30","$1.75","$0.76",NA,NA,NA,"$1.25","$0.15",NA,NA,"$4.21",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, April 10, 2019 10:20 PM","d4dcf56d-c577-464c-9040-5333208ac08c","UberX","$0.30","$12.23","$3.71",NA,NA,NA,NA,"$0.96",NA,NA,"$17.20",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 7:06 PM","a2d2dd0b-36a7-43eb-9d07-58c2de830510","UberX","$0.30","$10.95","$4.20",NA,NA,NA,NA,"$0.91",NA,NA,"$16.36",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 8:11 PM","5fe7d317-0c96-4848-b00d-9d3494d77747","UberX","$0.30","$1.15","$0.62","$0.56",NA,"$2.00",NA,"$0.11","$0.12",NA,"$4.86",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, April 11, 2019 10:24 PM","a9ba3c41-4a41-47d1-80b4-ede89407e52f","UberX","$0.30","$4.03","$2.11",NA,NA,"$1.00",NA,"$0.37",NA,NA,"$7.81",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 11:48 PM","f5b4e1fb-003f-486d-9f34-aee94f6ff7f5","UberX","$0.30","$4.82","$2.15",NA,NA,NA,NA,"$0.42","$0.05",NA,"$7.74",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, April 12, 2019 6:15 PM","11d71c04-c72c-4eca-b186-a30e1b023a23","UberX","$0.30","$1.53","$1.18",NA,NA,"$1.00",NA,"$0.17",NA,NA,"$4.18",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 9:26 PM","4059ecb2-a95f-4093-8fda-5829b76eb129","UberX","$0.30","$2.05","$1.70",NA,NA,NA,NA,"$0.23",NA,NA,"$4.28",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 6:05 PM","75b379eb-5e3c-11e9-85c8-000af7f885c0","UberX","$0.30","$17.44","$4.37",NA,NA,NA,"$2.75","$1.31",NA,NA,"$26.64","$0.47",NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, April 11, 2019 8:43 PM","f3f4be97-822c-40dc-bfab-9cad67a8caa5","UberX","$0.30","$4.28","$1.74",NA,NA,NA,NA,"$0.36",NA,NA,"$6.68",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 10:22 PM","f4415056-709c-4694-bef3-5f54ad3c5064","UberX","$0.30","$2.90","$0.88",NA,NA,"$2.00",NA,"$0.23",NA,NA,"$6.31",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, April 12, 2019 7:56 PM","3e2c3626-1d4d-4575-a9b6-251f37cef2b3","UberX","$0.30","$4.28","$2.04",NA,NA,NA,NA,"$0.38",NA,NA,"$7.00",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 8:56 PM","382249cd-7781-4571-b781-ace162b0f89b","UberX","$0.30","$0.40","$0.25","$1.68",NA,"$1.00","$2.00","$0.04","$0.36",NA,"$6.03",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 11:26 PM","dcce164a-2148-46bb-9ff6-73569b134477","UberX","$0.30","$3.43","$1.61",NA,NA,NA,NA,"$0.30","$0.02",NA,"$5.66",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 8:45 PM","cc9244e8-e9e4-4ad8-a006-0ce93272fa35","UberX","$0.30","$0.76","$0.38","$1.19",NA,NA,NA,"$0.07",NA,NA,"$2.70",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 6:27 PM","720d3919-27b8-49fa-8987-c0dc1ea182ff","UberX","$0.30","$1.06","$0.81","$0.46",NA,NA,NA,"$0.11",NA,NA,"$2.74",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 11:16 PM","3f717ee4-97d8-4fb1-85ce-312521a6d9f1","UberX","$0.30","$6.26","$2.30",NA,NA,NA,"$2.25","$0.51","$0.29",NA,"$11.91",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, April 11, 2019 10:11 PM","ebb3da73-cfb2-4a0a-bf50-817af518fe65","UberX","$0.30","$1.53","$0.82",NA,NA,NA,NA,"$0.14","$0.14",NA,"$2.93",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, April 13, 2019 7:19 PM","d8488bdd-f761-4efa-8ce3-eb2a6f31d7df","UberX","$0.30","$4.46","$1.95",NA,NA,"$5.00","$6.50","$0.38",NA,NA,"$18.59",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 11:41 PM","919495c3-7a57-4a92-a40c-42e4823c8d6f","UberX","$0.30","$7.26","$1.98",NA,NA,NA,"$2.75","$0.56",NA,NA,"$12.85",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, April 14, 2019 8:03 PM","de3b7478-66ba-4c9e-9b75-948f9e31b513","UberX","$0.30","$4.62","$1.92",NA,NA,NA,NA,"$0.39",NA,NA,"$7.23",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, April 10, 2019 8:52 PM","88dfdda2-bdfa-4167-a89d-4790191d55b1","UberX","$0.30","$6.56","$2.51",NA,NA,"$4.00",NA,"$0.55",NA,NA,"$13.92",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, April 11, 2019 8:37 PM","d7ba8efb-c3ac-4ff7-a0b5-03a8ef694d5b","UberX","$0.30","$0.72","$0.42","$1.19",NA,"$2.00",NA,"$0.07",NA,NA,"$4.70",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, April 12, 2019 10:41 PM","d98747e7-0ebd-4c7a-abaf-a93a2e4ffa76","UberX","$0.30","$7.49","$2.69",NA,NA,"$10.00",NA,"$0.61",NA,NA,"$21.09",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, April 10, 2019 9:47 PM","149c608a-f94b-4673-b888-5a7a9318205c","UberX","$0.30","$7.86","$2.92",NA,NA,"$2.00",NA,"$0.65",NA,NA,"$13.73",NA,NA,NA,NA,NA,NA,NA,NA
